indicator,period,value,unit
construccion,2010-03,62.164528649999994,"index (2015=100), seasonally adjusted"
construccion,2010-04,62.74450942000001,"index (2015=100), seasonally adjusted"
construccion,2010-05,64.67289271,"index (2015=100), seasonally adjusted"
construccion,2010-06,63.43771161,"index (2015=100), seasonally adjusted"
construccion,2010-07,70.26260441999999,"index (2015=100), seasonally adjusted"
construccion,2010-08,75.9358599,"index (2015=100), seasonally adjusted"
construccion,2010-09,80.3683848,"index (2015=100), seasonally adjusted"
construccion,2010-10,63.18665805,"index (2015=100), seasonally adjusted"
construccion,2010-11,106.72170970999998,"index (2015=100), seasonally adjusted"
construccion,2010-12,122.42365609999999,"index (2015=100), seasonally adjusted"
construccion,2011-01,85.46425329,"index (2015=100), seasonally adjusted"
construccion,2011-02,80.37393428,"index (2015=100), seasonally adjusted"
construccion,2011-03,107.51866301,"index (2015=100), seasonally adjusted"
construccion,2011-04,97.15139363,"index (2015=100), seasonally adjusted"
construccion,2011-05,155.69549109,"index (2015=100), seasonally adjusted"
construccion,2011-06,140.0242478,"index (2015=100), seasonally adjusted"
construccion,2011-07,87.56310205999999,"index (2015=100), seasonally adjusted"
construccion,2011-08,96.9692863,"index (2015=100), seasonally adjusted"
construccion,2011-09,86.35361746,"index (2015=100), seasonally adjusted"
construccion,2011-10,75.71743968,"index (2015=100), seasonally adjusted"
construccion,2011-11,81.83845359,"index (2015=100), seasonally adjusted"
construccion,2011-12,126.83271635999999,"index (2015=100), seasonally adjusted"
construccion,2012-01,70.00732843,"index (2015=100), seasonally adjusted"
construccion,2012-02,73.13572601,"index (2015=100), seasonally adjusted"
construccion,2012-03,62.275699169999996,"index (2015=100), seasonally adjusted"
construccion,2012-04,63.98777344999999,"index (2015=100), seasonally adjusted"
construccion,2012-05,92.35006972000001,"index (2015=100), seasonally adjusted"
construccion,2012-06,94.79521798,"index (2015=100), seasonally adjusted"
construccion,2012-07,84.53230291,"index (2015=100), seasonally adjusted"
construccion,2012-08,81.10670666,"index (2015=100), seasonally adjusted"
construccion,2012-09,90.65349778,"index (2015=100), seasonally adjusted"
construccion,2012-10,73.38611604,"index (2015=100), seasonally adjusted"
construccion,2012-11,74.04384981999999,"index (2015=100), seasonally adjusted"
construccion,2012-12,119.26853658,"index (2015=100), seasonally adjusted"
construccion,2013-01,79.45440991,"index (2015=100), seasonally adjusted"
construccion,2013-02,99.12290601,"index (2015=100), seasonally adjusted"
construccion,2013-03,83.53695578,"index (2015=100), seasonally adjusted"
construccion,2013-04,88.34750871,"index (2015=100), seasonally adjusted"
construccion,2013-05,111.2918858,"index (2015=100), seasonally adjusted"
construccion,2013-06,82.08323383,"index (2015=100), seasonally adjusted"
construccion,2013-07,81.63438963,"index (2015=100), seasonally adjusted"
construccion,2013-08,107.93312456999999,"index (2015=100), seasonally adjusted"
construccion,2013-09,87.32549996,"index (2015=100), seasonally adjusted"
construccion,2013-10,98.83330771,"index (2015=100), seasonally adjusted"
construccion,2013-11,93.98607996,"index (2015=100), seasonally adjusted"
construccion,2013-12,84.70560346,"index (2015=100), seasonally adjusted"
construccion,2014-01,78.85223122000001,"index (2015=100), seasonally adjusted"
construccion,2014-02,108.56335224,"index (2015=100), seasonally adjusted"
construccion,2014-03,103.02225879,"index (2015=100), seasonally adjusted"
construccion,2014-04,89.58244853000001,"index (2015=100), seasonally adjusted"
construccion,2014-05,86.8265295,"index (2015=100), seasonally adjusted"
construccion,2014-06,66.96066501,"index (2015=100), seasonally adjusted"
construccion,2014-07,122.53355989,"index (2015=100), seasonally adjusted"
construccion,2014-08,71.70733863,"index (2015=100), seasonally adjusted"
construccion,2014-09,70.47740541,"index (2015=100), seasonally adjusted"
construccion,2014-10,110.60531886,"index (2015=100), seasonally adjusted"
construccion,2014-11,70.17694943,"index (2015=100), seasonally adjusted"
construccion,2014-12,112.91794318,"index (2015=100), seasonally adjusted"
construccion,2015-01,83.4831261,"index (2015=100), seasonally adjusted"
construccion,2015-02,98.3615095,"index (2015=100), seasonally adjusted"
construccion,2015-03,87.58985697,"index (2015=100), seasonally adjusted"
construccion,2015-04,106.51874844,"index (2015=100), seasonally adjusted"
construccion,2015-05,70.84332351,"index (2015=100), seasonally adjusted"
construccion,2015-06,111.35726756999999,"index (2015=100), seasonally adjusted"
construccion,2015-07,94.16315431,"index (2015=100), seasonally adjusted"
construccion,2015-08,83.55256546999999,"index (2015=100), seasonally adjusted"
construccion,2015-09,100.99176197999999,"index (2015=100), seasonally adjusted"
construccion,2015-10,87.47620506,"index (2015=100), seasonally adjusted"
construccion,2015-11,84.91434302,"index (2015=100), seasonally adjusted"
construccion,2015-12,190.74813806999998,"index (2015=100), seasonally adjusted"
construccion,2016-01,61.18385487,"index (2015=100), seasonally adjusted"
construccion,2016-02,67.78269372999999,"index (2015=100), seasonally adjusted"
construccion,2016-03,77.50163688,"index (2015=100), seasonally adjusted"
construccion,2016-04,70.97464995,"index (2015=100), seasonally adjusted"
construccion,2016-05,99.70975581,"index (2015=100), seasonally adjusted"
construccion,2016-06,75.05961545999999,"index (2015=100), seasonally adjusted"
construccion,2016-07,68.40041049999999,"index (2015=100), seasonally adjusted"
construccion,2016-08,83.78889013,"index (2015=100), seasonally adjusted"
construccion,2016-09,91.07116142,"index (2015=100), seasonally adjusted"
construccion,2016-10,80.43838765,"index (2015=100), seasonally adjusted"
construccion,2016-11,86.92116204999999,"index (2015=100), seasonally adjusted"
construccion,2016-12,110.79708479000001,"index (2015=100), seasonally adjusted"
construccion,2017-01,62.15616351999999,"index (2015=100), seasonally adjusted"
construccion,2017-02,83.44153589,"index (2015=100), seasonally adjusted"
construccion,2017-03,75.44599000999999,"index (2015=100), seasonally adjusted"
construccion,2017-04,68.62944506999999,"index (2015=100), seasonally adjusted"
construccion,2017-05,76.01608522,"index (2015=100), seasonally adjusted"
construccion,2017-06,75.0606644,"index (2015=100), seasonally adjusted"
construccion,2017-07,72.97926622,"index (2015=100), seasonally adjusted"
construccion,2017-08,89.23694435,"index (2015=100), seasonally adjusted"
construccion,2017-09,85.46277775,"index (2015=100), seasonally adjusted"
construccion,2017-10,78.52518590999999,"index (2015=100), seasonally adjusted"
construccion,2017-11,76.97774719,"index (2015=100), seasonally adjusted"
construccion,2017-12,83.89320654,"index (2015=100), seasonally adjusted"
construccion,2018-01,67.18485424,"index (2015=100), seasonally adjusted"
construccion,2018-02,72.6920683,"index (2015=100), seasonally adjusted"
construccion,2018-03,56.789663850000004,"index (2015=100), seasonally adjusted"
construccion,2018-04,87.21140187,"index (2015=100), seasonally adjusted"
construccion,2018-05,73.10991085,"index (2015=100), seasonally adjusted"
construccion,2018-06,69.81400535,"index (2015=100), seasonally adjusted"
construccion,2018-07,71.24994247000001,"index (2015=100), seasonally adjusted"
construccion,2018-08,79.30616914000001,"index (2015=100), seasonally adjusted"
construccion,2018-09,74.45249292,"index (2015=100), seasonally adjusted"
construccion,2018-10,67.10948839000001,"index (2015=100), seasonally adjusted"
construccion,2018-11,78.29866879000001,"index (2015=100), seasonally adjusted"
construccion,2018-12,72.58350372,"index (2015=100), seasonally adjusted"
construccion,2019-01,68.90101388,"index (2015=100), seasonally adjusted"
construccion,2019-02,74.48044699,"index (2015=100), seasonally adjusted"
construccion,2019-03,85.0592007,"index (2015=100), seasonally adjusted"
construccion,2019-04,79.35819623,"index (2015=100), seasonally adjusted"
construccion,2019-05,90.91376899,"index (2015=100), seasonally adjusted"
construccion,2019-06,79.0161391,"index (2015=100), seasonally adjusted"
construccion,2019-07,92.69595897,"index (2015=100), seasonally adjusted"
construccion,2019-08,78.20578575,"index (2015=100), seasonally adjusted"
construccion,2019-09,74.76082684000001,"index (2015=100), seasonally adjusted"
construccion,2019-10,79.47263484,"index (2015=100), seasonally adjusted"
construccion,2019-11,91.20558221,"index (2015=100), seasonally adjusted"
construccion,2019-12,193.3783381,"index (2015=100), seasonally adjusted"
construccion,2020-01,79.19634583,"index (2015=100), seasonally adjusted"
construccion,2020-02,76.76365992000001,"index (2015=100), seasonally adjusted"
construccion,2020-03,47.2794584,"index (2015=100), seasonally adjusted"
construccion,2020-04,16.080093740000002,"index (2015=100), seasonally adjusted"
construccion,2020-05,42.77355599,"index (2015=100), seasonally adjusted"
construccion,2020-06,55.76915672,"index (2015=100), seasonally adjusted"
construccion,2020-07,61.662483099999996,"index (2015=100), seasonally adjusted"
construccion,2020-08,58.21558366,"index (2015=100), seasonally adjusted"
construccion,2020-09,84.29636402,"index (2015=100), seasonally adjusted"
construccion,2020-10,73.18669276,"index (2015=100), seasonally adjusted"
construccion,2020-11,75.17305759,"index (2015=100), seasonally adjusted"
construccion,2020-12,117.59700414000001,"index (2015=100), seasonally adjusted"
construccion,2021-01,67.41425594,"index (2015=100), seasonally adjusted"
construccion,2021-02,95.99794829,"index (2015=100), seasonally adjusted"
construccion,2021-03,94.31692792,"index (2015=100), seasonally adjusted"
construccion,2021-04,86.22886613,"index (2015=100), seasonally adjusted"
construccion,2021-05,86.20788746,"index (2015=100), seasonally adjusted"
construccion,2021-06,95.10493899,"index (2015=100), seasonally adjusted"
construccion,2021-07,85.0442534,"index (2015=100), seasonally adjusted"
construccion,2021-08,99.45418323,"index (2015=100), seasonally adjusted"
construccion,2021-09,89.00864404,"index (2015=100), seasonally adjusted"
construccion,2021-10,74.29599207999999,"index (2015=100), seasonally adjusted"
construccion,2021-11,85.46608189,"index (2015=100), seasonally adjusted"
construccion,2021-12,120.42776020999999,"index (2015=100), seasonally adjusted"
construccion,2022-01,74.63852122,"index (2015=100), seasonally adjusted"
construccion,2022-02,99.14784229,"index (2015=100), seasonally adjusted"
construccion,2022-03,102.51040748999999,"index (2015=100), seasonally adjusted"
construccion,2022-04,105.77133107,"index (2015=100), seasonally adjusted"
construccion,2022-05,93.47573592,"index (2015=100), seasonally adjusted"
construccion,2022-06,131.77218272,"index (2015=100), seasonally adjusted"
construccion,2022-07,181.98708073,"index (2015=100), seasonally adjusted"
construccion,2022-08,161.56345943,"index (2015=100), seasonally adjusted"
construccion,2022-09,137.63682076999999,"index (2015=100), seasonally adjusted"
construccion,2022-10,99.88356404,"index (2015=100), seasonally adjusted"
construccion,2022-11,117.58205684,"index (2015=100), seasonally adjusted"
construccion,2022-12,136.09856021,"index (2015=100), seasonally adjusted"
construccion,2023-01,88.80064057999999,"index (2015=100), seasonally adjusted"
construccion,2023-02,69.82680233,"index (2015=100), seasonally adjusted"
construccion,2023-03,71.13545140999999,"index (2015=100), seasonally adjusted"
construccion,2023-04,61.40281968,"index (2015=100), seasonally adjusted"
construccion,2023-05,87.4315205,"index (2015=100), seasonally adjusted"
construccion,2023-06,65.07471529,"index (2015=100), seasonally adjusted"
construccion,2023-07,57.75830121999999,"index (2015=100), seasonally adjusted"
construccion,2023-08,85.18659364,"index (2015=100), seasonally adjusted"
construccion,2023-09,88.05290853999999,"index (2015=100), seasonally adjusted"
construccion,2023-10,83.67314035,"index (2015=100), seasonally adjusted"
construccion,2023-11,103.11291472999999,"index (2015=100), seasonally adjusted"
construccion,2023-12,170.9891733,"index (2015=100), seasonally adjusted"
construccion,2024-01,61.12579642,"index (2015=100), seasonally adjusted"
construccion,2024-02,48.297448089999996,"index (2015=100), seasonally adjusted"
construccion,2024-03,49.16376203,"index (2015=100), seasonally adjusted"
construccion,2024-04,72.57149343,"index (2015=100), seasonally adjusted"
construccion,2024-05,64.18988768,"index (2015=100), seasonally adjusted"
construccion,2024-06,49.65046704,"index (2015=100), seasonally adjusted"
construccion,2024-07,58.530892980000004,"index (2015=100), seasonally adjusted"
construccion,2024-08,67.64953166,"index (2015=100), seasonally adjusted"
construccion,2024-09,77.89467216,"index (2015=100), seasonally adjusted"
construccion,2024-10,52.13638632000001,"index (2015=100), seasonally adjusted"
construccion,2024-11,77.88360591,"index (2015=100), seasonally adjusted"
construccion,2024-12,109.76294152999999,"index (2015=100), seasonally adjusted"
construccion,2025-01,68.70685633885,"index (2015=100), seasonally adjusted"
construccion,2025-02,83.78474684,"index (2015=100), seasonally adjusted"
construccion,2025-03,64.31638903,"index (2015=100), seasonally adjusted"
construccion,2025-04,75.86687447,"index (2015=100), seasonally adjusted"
