id,source,idno,title,category,repository_id,publisher,nation,access,year_start,year_end,created_at,updated_at,page_views_total,download_count,landing_page,api_endpoint
772,microdatos.dane.gov.co,DANE-DIMPE-GEIH-MFPT-2022,Módulo de Formación para el Trabajo - MFPT- GEIH - 2022,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2022,2022,2023-01-05T15:50:27+00:00,2023-01-05T15:53:06+00:00,11128,3062,https://microdatos.dane.gov.co/index.php/catalog/772,https://microdatos.dane.gov.co/index.php/api/catalog/772
530,microdatos.dane.gov.co,DANE-DIMPE-EDIT-2009-2010,Encuesta de Desarrollo e Innovación Tecnológica -  EDIT-  Industria  - 2009-2010,Tecnología e innovación.,TECINNO-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2011,2011,2018-02-12T19:38:00+00:00,2020-02-20T15:32:52+00:00,141543,3059,https://microdatos.dane.gov.co/index.php/catalog/530,https://microdatos.dane.gov.co/index.php/api/catalog/530
744,microdatos.dane.gov.co,DANE-DIMPE-GEIH-MFPT-2021,Módulo de Formación para el Trabajo - MFPT- GEIH - 2021,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2021,2021,2022-07-07T21:35:36+00:00,2023-01-05T15:18:57+00:00,10205,3047,https://microdatos.dane.gov.co/index.php/catalog/744,https://microdatos.dane.gov.co/index.php/api/catalog/744
536,microdatos.dane.gov.co,DANE-DIMPE-EDIT-S-V-2014-2015,Encuesta de Desarrollo e Innovación Tecnológica en los Sectores Servicios y Comercio – EDITS - V - 2014 - 2015,Servicios.,SER-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2016,2016,2018-02-12T20:09:23+00:00,2020-05-21T16:26:55+00:00,164468,3036,https://microdatos.dane.gov.co/index.php/catalog/536,https://microdatos.dane.gov.co/index.php/api/catalog/536
860,microdatos.dane.gov.co,DANE-DIMPE-POBREZA-MULTIDIMENSIONAL-2024,Indice de Pobreza Multidimensional - IPM- 2024,Pobreza y condiciones de vida.,POBCONVID,"Departamento Administrativo Nacional de Estadística, ",Colombia,direct,0,0,2025-04-22T16:37:45+00:00,2026-07-24T04:28:58+00:00,56112,3015,https://microdatos.dane.gov.co/index.php/catalog/860,https://microdatos.dane.gov.co/index.php/api/catalog/860
469,microdatos.dane.gov.co,DANE-DIMPE-EMM-2015-2017,Encuesta Mensual Manufacturera - EMM - 2015 A 2017,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2016,2017,2017-06-06T13:59:32+00:00,2017-06-06T13:59:32+00:00,65983,2994,https://microdatos.dane.gov.co/index.php/catalog/469,https://microdatos.dane.gov.co/index.php/api/catalog/469
255,microdatos.dane.gov.co,DANE-DIMPE-IPM-2011,Indice de Pobreza Multidimensional - IPM - 2011,Pobreza y condiciones de vida.,POBCONVID,Departamento Administrativo Nacional de Estadística,Colombia,direct,0,0,2014-07-24T14:16:06+00:00,2022-12-06T19:59:57+00:00,57798,2968,https://microdatos.dane.gov.co/index.php/catalog/255,https://microdatos.dane.gov.co/index.php/api/catalog/255
298,microdatos.dane.gov.co,DANE-DIMPE-GEIH-MTIC-2011,Módulo Tecnologías de Información y Comunicación -  MTIC- GEIH- 2011,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2011,2011,2014-11-06T21:39:16+00:00,2020-11-12T23:41:07+00:00,35748,2946,https://microdatos.dane.gov.co/index.php/catalog/298,https://microdatos.dane.gov.co/index.php/api/catalog/298
689,microdatos.dane.gov.co,DANE-LINEAS-DE-POBREZA-MONETARIA-Y-POBREZA-MONETARIA-EXTREMA-ACTUALIZACION-METODOLOGICA-SERIE-2012-2018,Líneas de Pobreza Monetaria y Pobreza Monetaria Extrema - Actualización Metodológica. Serie 2012 - 2018.,Servicios.,SER-Microdatos,"En esta sección se encuentran las líneas de pobreza monetaria y pobreza monetaria extrema para los 25 dominios geográficos y los años 2012 a 2018, correspondientes a la actualización metodológica de pobreza monetaria.",Colombia,direct,2019,2019,2020-10-15T01:41:57+00:00,2020-10-15T02:44:24+00:00,19422,2936,https://microdatos.dane.gov.co/index.php/catalog/689,https://microdatos.dane.gov.co/index.php/api/catalog/689
654,microdatos.dane.gov.co,DANE-DIMPE-GEIH-MFPT-2017,Módulo de Formación para el Trabajo - MFPT- GEIH - 2017,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2017,2017,2020-02-14T13:56:02+00:00,2023-01-05T15:00:38+00:00,15517,2929,https://microdatos.dane.gov.co/index.php/catalog/654,https://microdatos.dane.gov.co/index.php/api/catalog/654
886,microdatos.dane.gov.co,DANE-DIMPE-GEIH-MFPT-2025,Módulo de Formación para el Trabajo - MFPT- GEIH - 2025,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2025,2025,2025-12-31T17:23:34+00:00,2025-12-31T17:29:09+00:00,6486,2909,https://microdatos.dane.gov.co/index.php/catalog/886,https://microdatos.dane.gov.co/index.php/api/catalog/886
257,microdatos.dane.gov.co,DANE-DIMPE-IPM-2012,Indice de Pobreza Multidimensional - IPM - 2012,Pobreza y condiciones de vida.,POBCONVID,Departamento Administrativo Nacional de Estadística,Colombia,direct,0,0,2014-07-24T19:38:32+00:00,2022-12-06T20:25:52+00:00,60216,2852,https://microdatos.dane.gov.co/index.php/catalog/257,https://microdatos.dane.gov.co/index.php/api/catalog/257
577,microdatos.dane.gov.co,DANE-DIMPE-ECSC-2013,Encuesta de Convivencia y Seguridad Ciudadana - ECSC - 2013,Seguridad y defensa.,SEGDEF-Microdatos,Departamento Administrativo Nacional de Estadística,Colombia,direct,2014,2014,2018-10-02T20:59:08+00:00,2020-02-20T19:50:31+00:00,145703,2818,https://microdatos.dane.gov.co/index.php/catalog/577,https://microdatos.dane.gov.co/index.php/api/catalog/577
516,microdatos.dane.gov.co,DANE-DIMPE-EDI-2016,Encuesta Sobre Ambiente y Desempeño Institucional Nacional  - EDI - 2016 (SECTOR),Gobierno.,GOB-Microdatos,Departamento Administrativo Nacional de Estadística - DANE - Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2016,2016,2018-01-25T16:08:49+00:00,2020-03-31T19:49:03+00:00,81256,2805,https://microdatos.dane.gov.co/index.php/catalog/516,https://microdatos.dane.gov.co/index.php/api/catalog/516
876,microdatos.dane.gov.co,COL-DANE-EEVV-2023,Estadísticas Vitales - EEVV - 2023,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,2023,2023,2025-09-09T14:44:19+00:00,2025-09-16T15:20:26+00:00,31604,2799,https://microdatos.dane.gov.co/index.php/catalog/876,https://microdatos.dane.gov.co/index.php/api/catalog/876
833,microdatos.dane.gov.co,DANE-DIMPE-EAC-2022,Encuesta Anual de Comercio - EAC - 2022,Comercio interno.,CII-Microdatos,"Dirección de Metodología y Producción Estadística - DIMPE., Los parámetros de inclusión para el año 2022 corresponden a $2.030 millones de pesos y/o 10 o más personas ocupadas.",Colombia,direct,2023,2023,2024-06-28T19:59:18+00:00,2024-07-02T15:41:01+00:00,29516,2768,https://microdatos.dane.gov.co/index.php/catalog/833,https://microdatos.dane.gov.co/index.php/api/catalog/833
622,microdatos.dane.gov.co,DANE-DIMPE-GEIH-I-SEMESTRE-2014,Gran Encuesta Integrada de Hogares - GEIH - 2014 - San Andrés (I Semestre),Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2014,2014,2019-08-09T14:01:46+00:00,2019-08-09T14:19:42+00:00,108902,2738,https://microdatos.dane.gov.co/index.php/catalog/622,https://microdatos.dane.gov.co/index.php/api/catalog/622
228,microdatos.dane.gov.co,BANREP-DTIE-EMEE-2013,Encuesta Mensual de Expectativas Económicas,,INVENT_BR,Sección Estadística - DTIE,Colombia,data_na,2013,2013,2014-06-10T16:01:31+00:00,2014-06-10T20:22:59+00:00,32392,2720,https://microdatos.dane.gov.co/index.php/catalog/228,https://microdatos.dane.gov.co/index.php/api/catalog/228
842,microdatos.dane.gov.co,DANE-POBREZA-MONETARIA-Y-DESIGUALDAD-2012-2020,Empalme de la Medición de Pobreza y Desigualdad - 2012-2020,Pobreza y condiciones de vida.,POBCONVID,Departamento Administrativo Nacional de Estadística,Colombia,direct,2012,2020,2024-12-19T21:25:07+00:00,2024-12-19T21:28:43+00:00,14701,2669,https://microdatos.dane.gov.co/index.php/catalog/842,https://microdatos.dane.gov.co/index.php/api/catalog/842
778,microdatos.dane.gov.co,DANE-DIMPE-CHV-2013-2019,Cartera Hipotecaria de Vivienda - CHV - 2013 - 2022,Construcción,construc-Metadatos,Dirección de Metodología y Producción Estadística  - DIMPE,Colombia,data_na,0,0,2023-01-26T14:17:26+00:00,2023-04-18T14:27:30+00:00,27891,2666,https://microdatos.dane.gov.co/index.php/catalog/778,https://microdatos.dane.gov.co/index.php/api/catalog/778
623,microdatos.dane.gov.co,DANE-DIMPE-GEIH-II-SEMESTRE-2014,Gran Encuesta Integrada de Hogares - GEIH - 2014 - San Andrés (II Semestre),Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2014,2014,2019-08-09T16:09:46+00:00,2019-08-09T19:27:24+00:00,115377,2653,https://microdatos.dane.gov.co/index.php/catalog/623,https://microdatos.dane.gov.co/index.php/api/catalog/623
524,microdatos.dane.gov.co,DANE-DIMPE-ZF-2017,ZONAS FRANCAS - ZF - 2017,Comercio internacional.,CI-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE-,Colombia,direct,2017,2017,2018-02-01T21:04:03+00:00,2018-08-24T12:56:06+00:00,30611,2640,https://microdatos.dane.gov.co/index.php/catalog/524,https://microdatos.dane.gov.co/index.php/api/catalog/524
812,microdatos.dane.gov.co,DANE-DIMPE-EDID-REGION-2023,Encuesta Sobre Ambiente y Desempeño Institucional Departamental - EDID - 2023 (REGION),Gobierno.,GOB-Microdatos,Departamento Administrativo Nacional de Estadística - DANE - Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2023,2023,2024-02-02T00:50:04+00:00,2024-02-06T02:53:17+00:00,88172,2628,https://microdatos.dane.gov.co/index.php/catalog/812,https://microdatos.dane.gov.co/index.php/api/catalog/812
335,microdatos.dane.gov.co,DANE-POBREZAMONETARIAMOVIL-2013-2014,Medición de Pobreza Monetaria Movil Julio 2013 - Junio 2014,Pobreza y condiciones de vida.,POBCONVID,Departamento Administrativo Nacional de Estadística,Colombia,direct,2013,2014,2015-04-09T16:42:45+00:00,2017-09-25T15:03:58+00:00,75459,2495,https://microdatos.dane.gov.co/index.php/catalog/335,https://microdatos.dane.gov.co/index.php/api/catalog/335
488,microdatos.dane.gov.co,DANE-DIMPE-EAS-2006,Encuesta Anual de Servicios -  EAS - 2006,Servicios.,SER-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2007,2007,2017-08-08T14:44:06+00:00,2018-09-25T21:18:18+00:00,41722,2458,https://microdatos.dane.gov.co/index.php/catalog/488,https://microdatos.dane.gov.co/index.php/api/catalog/488
531,microdatos.dane.gov.co,DANE-DIMPE-EDIT-INDUSTRIA-VI-2011-2012,Encuesta de Desarrollo e Innovación Tecnológica -  EDIT-  Industria VI - 2011 - 2012,Tecnología e innovación.,TECINNO-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2011,2012,2018-02-12T19:44:12+00:00,2020-02-20T15:40:28+00:00,132383,2443,https://microdatos.dane.gov.co/index.php/catalog/531,https://microdatos.dane.gov.co/index.php/api/catalog/531
489,microdatos.dane.gov.co,DANE-DIMPE-EAS-2007,Encuesta Anual de Servicios -  EAS - 2007,Servicios.,SER-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2008,2008,2017-08-08T14:47:49+00:00,2017-09-25T14:18:35+00:00,37123,2378,https://microdatos.dane.gov.co/index.php/catalog/489,https://microdatos.dane.gov.co/index.php/api/catalog/489
791,microdatos.dane.gov.co,DANE-DIMPE-MTI-2022,Módulo de Trabajo Infantil - MTI - GEIH - 2022,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2022,2022,2023-05-11T15:21:29+00:00,2023-05-11T15:26:06+00:00,28480,2361,https://microdatos.dane.gov.co/index.php/catalog/791,https://microdatos.dane.gov.co/index.php/api/catalog/791
808,microdatos.dane.gov.co,DANE-DIRPEN-ESAG-2016-2023,Encuesta de Sacrificio de Ganado -  ESAG - 2016 - 2023,Agropecuario,Agrop-Metadatos,Departamento Administrativo Nacional de Estadística - DANE  Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2016,2023,2024-01-29T20:36:00+00:00,2024-01-29T20:36:00+00:00,30327,2360,https://microdatos.dane.gov.co/index.php/catalog/808,https://microdatos.dane.gov.co/index.php/api/catalog/808
770,microdatos.dane.gov.co,DANE-DIMPE-EDID-REGION-2022,Encuesta Sobre Ambiente y Desempeño Institucional Departamental- EDID - 2022 (REGIÓN),Gobierno.,GOB-Microdatos,Departamento Administrativo Nacional de Estadística - DANE - Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2022,2022,2022-12-22T18:38:07+00:00,2022-12-22T19:11:21+00:00,94238,2348,https://microdatos.dane.gov.co/index.php/catalog/770,https://microdatos.dane.gov.co/index.php/api/catalog/770
773,microdatos.dane.gov.co,DANE-DIMPE-ICTIP-2022,Índice de Costos del Transporte Intermunicipal de Pasajeros - ICTIP - 2016-2022,Transporte,TRANS-Metadatos,Dirección de Metodologia y Producción Estadistica - DIMPE,Colombia,data_na,2022,2022,2023-01-12T01:47:19+00:00,2023-01-12T01:47:19+00:00,13202,2338,https://microdatos.dane.gov.co/index.php/catalog/773,https://microdatos.dane.gov.co/index.php/api/catalog/773
374,microdatos.dane.gov.co,DANE-POBREZAMONETARIA-2014-2015,Medición de Pobreza Monetaria Movil Julio 2014 - Junio 2015,Pobreza y condiciones de vida.,POBCONVID,Departamento Administrativo Nacional de Estadística,Colombia,direct,2013,2014,2015-09-25T15:36:52+00:00,2017-09-25T15:01:26+00:00,73961,2293,https://microdatos.dane.gov.co/index.php/catalog/374,https://microdatos.dane.gov.co/index.php/api/catalog/374
486,microdatos.dane.gov.co,DANE-DIMPE-EAS-2008-1,Encuesta Anual de Servicios -  EAS - 2008,Servicios.,SER-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2009,2009,2017-08-04T19:51:26+00:00,2018-09-26T20:24:25+00:00,50143,2257,https://microdatos.dane.gov.co/index.php/catalog/486,https://microdatos.dane.gov.co/index.php/api/catalog/486
511,microdatos.dane.gov.co,DANE-DIMPE-ECG-2010-2016,Estadísticas de Cemento Gris - ECG- 2010 A 2016,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2010,2016,2017-10-25T16:30:38+00:00,2017-10-25T16:30:38+00:00,150536,2218,https://microdatos.dane.gov.co/index.php/catalog/511,https://microdatos.dane.gov.co/index.php/api/catalog/511
685,microdatos.dane.gov.co,DANE-DIMPE-EAI-2016,Encuesta Ambiental Industrial - EAI - 2016,Industria.,Ind-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2017,2017,2020-10-01T22:31:58+00:00,2020-10-01T23:43:27+00:00,90730,2165,https://microdatos.dane.gov.co/index.php/catalog/685,https://microdatos.dane.gov.co/index.php/api/catalog/685
535,microdatos.dane.gov.co,DANE-DIMPE-EDIT-S-IV-2012-2013,Encuesta de Desarrollo e Innovación Tecnológica en los Sectores Servicios y Comercio – EDITS - 2012 - 2013,Servicios.,SER-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2014,2014,2018-02-12T20:04:38+00:00,2020-05-21T16:41:04+00:00,142757,2161,https://microdatos.dane.gov.co/index.php/catalog/535,https://microdatos.dane.gov.co/index.php/api/catalog/535
721,microdatos.dane.gov.co,DANE-DIMPE-POBREZA-MULTIDIMENSIONAL-20199,Indice de Pobreza Multidimensional - IPM- 2019,Pobreza y condiciones de vida.,POBCONVID,"Departamento Administrativo Nacional de Estadística, ",Colombia,direct,0,0,2021-12-29T15:14:24+00:00,2023-12-29T20:45:01+00:00,32542,2122,https://microdatos.dane.gov.co/index.php/catalog/721,https://microdatos.dane.gov.co/index.php/api/catalog/721
787,microdatos.dane.gov.co,DANE-DIMPE-EMA-2019-2022,Encuesta Mensual de Alojamiento - EMA - 2019 - 2022,Servicios,SER-Metadatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,0,0,2023-04-18T15:14:54+00:00,2023-04-18T15:14:54+00:00,30113,2119,https://microdatos.dane.gov.co/index.php/catalog/787,https://microdatos.dane.gov.co/index.php/api/catalog/787
794,microdatos.dane.gov.co,DANE-DIMPE-IIOC-2014-2020,Indicador de Inversión en Obras Civiles - IIOC -  2014 - 2020,Construcción,construc-Metadatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,0,0,2023-06-13T20:43:35+00:00,2023-06-13T20:43:35+00:00,9250,2096,https://microdatos.dane.gov.co/index.php/catalog/794,https://microdatos.dane.gov.co/index.php/api/catalog/794
751,microdatos.dane.gov.co,DANE-DIMPE-IPC-2019-2020-2021,Indice de Precios al Consumidor - IPC - 2019-2020-2021,Precios y Costos,PC-Metadatos,Direccción de Metodología y Producción Estadistica - DIMPE,Colombia,data_na,2019,2021,2022-09-08T14:37:48+00:00,2022-09-08T14:37:48+00:00,61079,2086,https://microdatos.dane.gov.co/index.php/catalog/751,https://microdatos.dane.gov.co/index.php/api/catalog/751
711,microdatos.dane.gov.co,DANE-DIMPE-ICOCIV-2020,Índice de Costos de la Construcción  de Obras Civiles - ICOCIV - 2020,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,0,0,2021-05-13T23:09:30+00:00,2021-05-13T23:09:30+00:00,37784,2066,https://microdatos.dane.gov.co/index.php/catalog/711,https://microdatos.dane.gov.co/index.php/api/catalog/711
766,microdatos.dane.gov.co,DANE-DIMPE-EGIT-2022,Encuesta de Gasto Interno en Turismo - EGIT -  2022,Servicios.,SER-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,0,0,2022-12-20T01:39:59+00:00,2023-03-31T13:48:16+00:00,46333,2041,https://microdatos.dane.gov.co/index.php/catalog/766,https://microdatos.dane.gov.co/index.php/api/catalog/766
425,microdatos.dane.gov.co,DANE-DIMPE-EC-2014-2016,Estadísticas de Concreto Premezclado - EC- 2014 A 2016,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2014,2016,2016-10-11T15:03:13+00:00,2016-10-11T15:03:13+00:00,76395,2035,https://microdatos.dane.gov.co/index.php/catalog/425,https://microdatos.dane.gov.co/index.php/api/catalog/425
871,microdatos.dane.gov.co,DANE-DIMPE-EAM-2023,Encuesta Anual Manufacturera – EAM - 2023,Industria.,Ind-Microdatos,Departamento Administrativo Nacional de Estadística - DANE,Colombia,direct,2024,2024,2025-07-14T19:19:14+00:00,2025-07-14T19:20:35+00:00,40724,2021,https://microdatos.dane.gov.co/index.php/catalog/871,https://microdatos.dane.gov.co/index.php/api/catalog/871
571,microdatos.dane.gov.co,DANE-DIMPE-EDIT-INDUSTRIA-II-2003-2004,Encuesta de Desarrollo e Innovación Tecnológica -  EDIT-  Industria II - 2003 - 2004,Tecnología e innovación.,TECINNO-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2005,2005,2018-09-20T16:54:08+00:00,2018-09-20T19:59:31+00:00,719240,1992,https://microdatos.dane.gov.co/index.php/catalog/571,https://microdatos.dane.gov.co/index.php/api/catalog/571
810,microdatos.dane.gov.co,DANE-DIMPE-EDI-SECTOR2023,Encuesta Sobre Ambiente y Desempeño Institucional Nacional  - EDI - 2023 (SECTOR),Gobierno.,GOB-Microdatos,Departamento Administrativo Nacional de Estadística - DANE - Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2023,2023,2024-02-01T22:21:12+00:00,2024-02-05T23:34:12+00:00,86309,1978,https://microdatos.dane.gov.co/index.php/catalog/810,https://microdatos.dane.gov.co/index.php/api/catalog/810
591,microdatos.dane.gov.co,DANE-DIMPE-EDI-2010,Encuesta Sobre Ambiente y Desempeño Institucional Nacional  - EDI- 2010 (ENTIDAD),Gobierno.,GOB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,"COLOMBIA, ",direct,2010,2010,2019-03-28T15:36:08+00:00,2019-03-28T16:48:11+00:00,204061,1978,https://microdatos.dane.gov.co/index.php/catalog/591,https://microdatos.dane.gov.co/index.php/api/catalog/591
457,microdatos.dane.gov.co,DANE-DIMPE-ENAM-2015,Encuesta Nacional de Arroz Mecanizado - ENAM- 2015,Metadatos - DANE,METADATOS,"Departamento Administrativo Nacional de Estadística  - DANE -, Federación Nacional de Arroceros - FEDEARROZ -",Colombia,data_na,2015,2015,2017-03-28T12:35:14+00:00,2017-03-28T12:35:14+00:00,65123,1950,https://microdatos.dane.gov.co/index.php/catalog/457,https://microdatos.dane.gov.co/index.php/api/catalog/457
865,microdatos.dane.gov.co,DANE-DIMPE-EAC-2023,Encuesta Anual de Comercio - EAC - 2023,Comercio interno.,CII-Microdatos,"Los parámetros de inclusión para el año 2023 corresponden a $2.300 millones de pesos y/o 10 o más personas ocupadas, Dirección de Metodología y Producción Estadística - DIMPE",Colombia,direct,2024,2024,2025-05-13T20:57:37+00:00,2025-05-19T20:42:46+00:00,20095,1938,https://microdatos.dane.gov.co/index.php/catalog/865,https://microdatos.dane.gov.co/index.php/api/catalog/865
902,microdatos.dane.gov.co,DANE-DIMPE-ELCO-2022,Encuesta Longitudinal de Colombia - ELCO - 2022,Pobreza y condiciones de vida.,POBCONVID,Departamento Administrativo Nacional de Estadística,Colombia,direct,2022,2022,2026-03-27T16:00:23+00:00,2026-03-27T21:16:49+00:00,48822,1919,https://microdatos.dane.gov.co/index.php/catalog/902,https://microdatos.dane.gov.co/index.php/api/catalog/902
534,microdatos.dane.gov.co,DANE-DIMPE-EDIT-S-2010-2011,Encuesta de Desarrollo e Innovación Tecnológica de Servicios - EDIT- S - III- 2010 - 2011,Tecnología e innovación.,TECINNO-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2012,2012,2018-02-12T19:58:43+00:00,2020-05-21T16:18:47+00:00,143451,1904,https://microdatos.dane.gov.co/index.php/catalog/534,https://microdatos.dane.gov.co/index.php/api/catalog/534
894,microdatos.dane.gov.co,DANE-DIMPE-ECSC-2023,Encuesta de Convivencia y Seguridad Ciudadana - ECSC - 2023,Seguridad y defensa.,SEGDEF-Microdatos,Departamento Administrativo Nacional de Estadística,Colombia,direct,2024,2025,2026-02-24T13:27:04+00:00,2026-02-24T13:28:33+00:00,59175,1889,https://microdatos.dane.gov.co/index.php/catalog/894,https://microdatos.dane.gov.co/index.php/api/catalog/894
398,microdatos.dane.gov.co,DANE-DCD-EEVV-1997,Estadìsticas Vitales  - EEVV - 1997,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,1997,1997,2016-03-11T13:52:51+00:00,2017-09-25T14:52:51+00:00,27355,1867,https://microdatos.dane.gov.co/index.php/catalog/398,https://microdatos.dane.gov.co/index.php/api/catalog/398
858,microdatos.dane.gov.co,DANE-DIMPE-EAS-2023,Encuesta Anual de Servicios - EAS - 2023,Servicios.,SER-Microdatos,Dirección de de Metodología y Producción Estadística -DIMPE-,Colombia,direct,2024,2024,2025-03-31T16:49:23+00:00,2025-04-02T13:34:37+00:00,25716,1856,https://microdatos.dane.gov.co/index.php/catalog/858,https://microdatos.dane.gov.co/index.php/api/catalog/858
805,microdatos.dane.gov.co,DANE-DIMPE-EAI-2021,Encuesta Ambiental Industrial - EAI - 2021,Industria.,Ind-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2022,2022,2023-10-10T16:08:39+00:00,2023-10-10T16:12:58+00:00,62942,1853,https://microdatos.dane.gov.co/index.php/catalog/805,https://microdatos.dane.gov.co/index.php/api/catalog/805
740,microdatos.dane.gov.co,DANE-DIMPE-EDID-ENTIDAD-2021,Encuesta Sobre Ambiente y Desempeño Institucional Departamental- EDID - 2021 (ENTIDAD),Gobierno.,GOB-Microdatos,Departamento Administrativo Nacional de Estadística - DANE - Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2021,2021,2022-06-08T19:27:47+00:00,2022-06-08T19:29:55+00:00,89977,1852,https://microdatos.dane.gov.co/index.php/catalog/740,https://microdatos.dane.gov.co/index.php/api/catalog/740
737,microdatos.dane.gov.co,DANE-DIMPE-FIVI-2022,Financiación de Vivienda - FIVI - 2022,Construcción,construc-Metadatos,"Dirección de Metodología y Producción Estadística - DIMPE, ",Colombia,data_na,0,0,2022-06-08T01:59:50+00:00,2022-12-20T13:22:16+00:00,10001,1844,https://microdatos.dane.gov.co/index.php/catalog/737,https://microdatos.dane.gov.co/index.php/api/catalog/737
806,microdatos.dane.gov.co,DANE-DIMPE-GEIH-MFPT-2023,Módulo de Formación para el Trabajo - MFPT- GEIH - 2023,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2023,2023,2023-10-30T15:59:44+00:00,2023-10-30T16:04:56+00:00,12929,1789,https://microdatos.dane.gov.co/index.php/catalog/806,https://microdatos.dane.gov.co/index.php/api/catalog/806
723,microdatos.dane.gov.co,DANE-DIMPE-EAI-2019,Encuesta Ambiental Industrial - EAI - 2019,Industria.,Ind-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2021,2021,2022-02-25T23:25:20+00:00,2022-02-25T23:35:29+00:00,52259,1766,https://microdatos.dane.gov.co/index.php/catalog/723,https://microdatos.dane.gov.co/index.php/api/catalog/723
495,microdatos.dane.gov.co,DANE-POBREZAMONETARIADESIGUALDAD-SAN-ANDRES-2012-2016,Medición de Pobreza Monetaria y Desigualdad San Andrés 2012 A 2016,Pobreza y condiciones de vida.,POBCONVID,Departamento Administrativo Nacional de Estadística,Colombia,direct,0,0,2017-08-11T19:37:01+00:00,2017-09-25T14:43:43+00:00,68588,1692,https://microdatos.dane.gov.co/index.php/catalog/495,https://microdatos.dane.gov.co/index.php/api/catalog/495
245,microdatos.dane.gov.co,DANE-DIMPE-GEIH-MTIC-2010,Módulo Tecnologías de Información y Comunicación -  MTIC- GEIH- 2010,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2010,2010,2014-07-01T21:01:08+00:00,2017-09-25T15:11:20+00:00,25666,1687,https://microdatos.dane.gov.co/index.php/catalog/245,https://microdatos.dane.gov.co/index.php/api/catalog/245
702,microdatos.dane.gov.co,DANE-DIMPE-SIPSA-I-2017-2021,Sistema de Información de Precios y Abastecimiento del Sector Agropecuario Componente de Insumos y Factores Asociados a la Producción Agropecuaria  – SIPSA - I - 2017 -2021,Metadatos - DANE,METADATOS,Departamento Administrativo Nacional de Estadística - DANE,Colombia,data_na,2017,2021,2021-03-23T22:44:15+00:00,2021-03-23T22:44:15+00:00,40564,1672,https://microdatos.dane.gov.co/index.php/catalog/702,https://microdatos.dane.gov.co/index.php/api/catalog/702
